text,label
why does my statement have an extra fee,extra_charge_on_statement
how can i add money to my account if you don't accept cash,top_up_by_cash_or_cheque
are cheques accepted to my account mine didn't seem to work,balance_not_updated_after_cheque_or_cash_deposit
what currencies do you accept for adding money,supported_cards_and_currencies
how come my refund hasn't appeared on my statement,Refund_not_showing_up
can you top up your account automatically,automatic_top_up
do you give out visa or mastercards,visa_or_mastercard
i see a direct debit charge that i did not approve,direct_debit_payment_not_recognised
hearing about your verification results from us may take anywhere from 10 minutes to approximately one hour if this verification has in fact failed double-check to make sure that your images are clear also make sure that your document photos have no blur or glare they need to be readable you must also be 18 years of age or older and be a resident of switzerland or the european economic area to open an account,unable_to_verify_identity
is american express accepted,supported_cards_and_currencies
there was a strange transaction made on my account a couple weeks ago by a seller i don't recognize may you please check on this transaction for me,direct_debit_payment_not_recognised
why didn't the money i transferred into my account get added to my balance,balance_not_updated_after_bank_transfer
i have received my card can you help me put it in the app,card_linking
how can i tell if my card payment is reverted,reverted_card_payment?
where is my new card i have been waiting a week,card_arrival
can you tell me my code to get into the app,passcode_forgotten
how do i cancel my card there are charges on my account that i didn't make,cash_withdrawal_not_recognised
hello a few days ago i transferred my rent check to my landlord however he is saying that it has not gone though on my end everything looks fine and i double checked the account number is there anything else that could be holding up the check,transfer_not_received_by_recipient
how do i get a new card as your machine swallowed mine,card_swallowed
hello can you please inform me about international transfers i am expecting a transfer i made from france two days ago and would like to know when it will arrive,balance_not_updated_after_bank_transfer
if there isn't much money left over will it top-up automatically,automatic_top_up
is it possible to exchange currencies using the app,exchange_via_app
is there a maximum i can top up,top_up_limits
can i use it all over the world,country_support
i can't figure out how to transfer money into my account,transfer_into_account
how do i get my card back quickly from a bank machine that it,card_swallowed
hello i made a payment with my card and it's not working it's been a while and still says its pending can you tell when this will go through,pending_card_payment
i need it delivered on a certain date,card_delivery_estimate
why was my payment reversed,reverted_card_payment?
where is a mastercard atm,atm_support
how to decide if i get a visa or mastercard,visa_or_mastercard
how do i get my salary in the account,receiving_money
why is the exchange rate different from what i expected,card_payment_wrong_exchange_rate
i have a disposable card but it does not work,virtual_card_not_working
did not receive correct cash upon withdrawal,wrong_amount_of_cash_received
why was i charged when taking out money,cash_withdrawal_charge
hello i'm trying to transfer some money to a friend but it keeps getting rejected can you help me,failed_transfer
